lat,lon,basin_AIP,basin
2.5,59.5,Indian,Indo-Pacific
2.5,60.5,Indian,Indo-Pacific
2.5,61.5,Indian,Indo-Pacific
2.5,62.5,Indian,Indo-Pacific
2.5,63.5,Indian,Indo-Pacific
2.5,64.5,Indian,Indo-Pacific
2.5,65.5,Indian,Indo-Pacific
2.5,66.5,Indian,Indo-Pacific
2.5,67.5,Indian,Indo-Pacific
2.5,68.5,Indian,Indo-Pacific
2.5,69.5,Indian,Indo-Pacific
2.5,70.5,Indian,Indo-Pacific
2.5,71.5,Indian,Indo-Pacific
2.5,72.5,Indian,Indo-Pacific
2.5,73.5,Indian,Indo-Pacific
2.5,74.5,Indian,Indo-Pacific
2.5,75.5,Indian,Indo-Pacific
2.5,76.5,Indian,Indo-Pacific
2.5,77.5,Indian,Indo-Pacific
2.5,78.5,Indian,Indo-Pacific
2.5,79.5,Indian,Indo-Pacific
2.5,80.5,Indian,Indo-Pacific
2.5,81.5,Indian,Indo-Pacific
2.5,82.5,Indian,Indo-Pacific
2.5,83.5,Indian,Indo-Pacific
2.5,84.5,Indian,Indo-Pacific
2.5,85.5,Indian,Indo-Pacific
2.5,86.5,Indian,Indo-Pacific
2.5,87.5,Indian,Indo-Pacific
2.5,88.5,Indian,Indo-Pacific
2.5,89.5,Indian,Indo-Pacific
2.5,90.5,Indian,Indo-Pacific
2.5,91.5,Indian,Indo-Pacific
2.5,92.5,Indian,Indo-Pacific
2.5,93.5,Indian,Indo-Pacific
2.5,94.5,Indian,Indo-Pacific
2.5,95.5,Indian,Indo-Pacific
2.5,105.5,Pacific,Indo-Pacific
2.5,106.5,Pacific,Indo-Pacific
2.5,107.5,Pacific,Indo-Pacific
2.5,108.5,Pacific,Indo-Pacific
2.5,109.5,Pacific,Indo-Pacific
2.5,110.5,Pacific,Indo-Pacific
2.5,119.5,Pacific,Indo-Pacific
2.5,120.5,Pacific,Indo-Pacific
2.5,121.5,Pacific,Indo-Pacific
2.5,122.5,Pacific,Indo-Pacific
2.5,123.5,Pacific,Indo-Pacific
2.5,124.5,Pacific,Indo-Pacific
2.5,125.5,Pacific,Indo-Pacific
2.5,126.5,Pacific,Indo-Pacific
2.5,127.5,Pacific,Indo-Pacific
2.5,129.5,Pacific,Indo-Pacific
2.5,130.5,Pacific,Indo-Pacific
2.5,131.5,Pacific,Indo-Pacific
2.5,132.5,Pacific,Indo-Pacific
2.5,133.5,Pacific,Indo-Pacific
2.5,134.5,Pacific,Indo-Pacific
2.5,135.5,Pacific,Indo-Pacific
2.5,136.5,Pacific,Indo-Pacific
2.5,137.5,Pacific,Indo-Pacific
2.5,138.5,Pacific,Indo-Pacific
2.5,139.5,Pacific,Indo-Pacific
2.5,140.5,Pacific,Indo-Pacific
2.5,141.5,Pacific,Indo-Pacific
2.5,142.5,Pacific,Indo-Pacific
2.5,143.5,Pacific,Indo-Pacific
2.5,144.5,Pacific,Indo-Pacific
2.5,145.5,Pacific,Indo-Pacific
2.5,146.5,Pacific,Indo-Pacific
2.5,147.5,Pacific,Indo-Pacific
2.5,148.5,Pacific,Indo-Pacific
2.5,149.5,Pacific,Indo-Pacific
2.5,150.5,Pacific,Indo-Pacific
2.5,151.5,Pacific,Indo-Pacific
2.5,152.5,Pacific,Indo-Pacific
2.5,153.5,Pacific,Indo-Pacific
2.5,154.5,Pacific,Indo-Pacific
2.5,155.5,Pacific,Indo-Pacific
2.5,156.5,Pacific,Indo-Pacific
2.5,157.5,Pacific,Indo-Pacific
2.5,158.5,Pacific,Indo-Pacific
2.5,159.5,Pacific,Indo-Pacific
2.5,160.5,Pacific,Indo-Pacific
2.5,161.5,Pacific,Indo-Pacific
2.5,162.5,Pacific,Indo-Pacific
2.5,163.5,Pacific,Indo-Pacific
2.5,164.5,Pacific,Indo-Pacific
2.5,165.5,Pacific,Indo-Pacific
2.5,166.5,Pacific,Indo-Pacific
2.5,167.5,Pacific,Indo-Pacific
2.5,168.5,Pacific,Indo-Pacific
2.5,169.5,Pacific,Indo-Pacific
2.5,170.5,Pacific,Indo-Pacific
2.5,171.5,Pacific,Indo-Pacific
2.5,172.5,Pacific,Indo-Pacific
2.5,173.5,Pacific,Indo-Pacific
2.5,174.5,Pacific,Indo-Pacific
2.5,175.5,Pacific,Indo-Pacific
2.5,176.5,Pacific,Indo-Pacific
2.5,177.5,Pacific,Indo-Pacific
2.5,178.5,Pacific,Indo-Pacific
2.5,179.5,Pacific,Indo-Pacific
2.5,180.5,Pacific,Indo-Pacific
2.5,181.5,Pacific,Indo-Pacific
2.5,182.5,Pacific,Indo-Pacific
2.5,183.5,Pacific,Indo-Pacific
2.5,184.5,Pacific,Indo-Pacific
2.5,185.5,Pacific,Indo-Pacific
2.5,186.5,Pacific,Indo-Pacific
2.5,187.5,Pacific,Indo-Pacific
2.5,188.5,Pacific,Indo-Pacific
2.5,189.5,Pacific,Indo-Pacific
2.5,190.5,Pacific,Indo-Pacific
2.5,191.5,Pacific,Indo-Pacific
2.5,192.5,Pacific,Indo-Pacific
2.5,193.5,Pacific,Indo-Pacific
2.5,194.5,Pacific,Indo-Pacific
2.5,195.5,Pacific,Indo-Pacific
2.5,196.5,Pacific,Indo-Pacific
2.5,197.5,Pacific,Indo-Pacific
2.5,198.5,Pacific,Indo-Pacific
2.5,199.5,Pacific,Indo-Pacific
2.5,200.5,Pacific,Indo-Pacific
2.5,201.5,Pacific,Indo-Pacific
2.5,202.5,Pacific,Indo-Pacific
2.5,203.5,Pacific,Indo-Pacific
2.5,204.5,Pacific,Indo-Pacific
2.5,205.5,Pacific,Indo-Pacific
2.5,206.5,Pacific,Indo-Pacific
2.5,207.5,Pacific,Indo-Pacific
2.5,208.5,Pacific,Indo-Pacific
2.5,209.5,Pacific,Indo-Pacific
2.5,210.5,Pacific,Indo-Pacific
2.5,211.5,Pacific,Indo-Pacific
2.5,212.5,Pacific,Indo-Pacific
2.5,213.5,Pacific,Indo-Pacific
2.5,214.5,Pacific,Indo-Pacific
2.5,215.5,Pacific,Indo-Pacific
2.5,216.5,Pacific,Indo-Pacific
2.5,217.5,Pacific,Indo-Pacific
2.5,218.5,Pacific,Indo-Pacific
2.5,219.5,Pacific,Indo-Pacific
2.5,220.5,Pacific,Indo-Pacific
2.5,221.5,Pacific,Indo-Pacific
2.5,222.5,Pacific,Indo-Pacific
2.5,223.5,Pacific,Indo-Pacific
2.5,224.5,Pacific,Indo-Pacific
2.5,225.5,Pacific,Indo-Pacific
2.5,226.5,Pacific,Indo-Pacific
2.5,227.5,Pacific,Indo-Pacific
2.5,228.5,Pacific,Indo-Pacific
2.5,229.5,Pacific,Indo-Pacific
2.5,230.5,Pacific,Indo-Pacific
2.5,231.5,Pacific,Indo-Pacific
2.5,232.5,Pacific,Indo-Pacific
2.5,233.5,Pacific,Indo-Pacific
2.5,234.5,Pacific,Indo-Pacific
2.5,235.5,Pacific,Indo-Pacific
2.5,236.5,Pacific,Indo-Pacific
2.5,237.5,Pacific,Indo-Pacific
2.5,238.5,Pacific,Indo-Pacific
2.5,239.5,Pacific,Indo-Pacific
2.5,240.5,Pacific,Indo-Pacific
2.5,241.5,Pacific,Indo-Pacific
2.5,242.5,Pacific,Indo-Pacific
2.5,243.5,Pacific,Indo-Pacific
2.5,244.5,Pacific,Indo-Pacific
2.5,245.5,Pacific,Indo-Pacific
2.5,246.5,Pacific,Indo-Pacific
2.5,247.5,Pacific,Indo-Pacific
2.5,248.5,Pacific,Indo-Pacific
2.5,249.5,Pacific,Indo-Pacific
2.5,250.5,Pacific,Indo-Pacific
2.5,251.5,Pacific,Indo-Pacific
2.5,252.5,Pacific,Indo-Pacific
2.5,253.5,Pacific,Indo-Pacific
2.5,254.5,Pacific,Indo-Pacific
2.5,255.5,Pacific,Indo-Pacific
2.5,256.5,Pacific,Indo-Pacific
2.5,257.5,Pacific,Indo-Pacific
2.5,258.5,Pacific,Indo-Pacific
2.5,259.5,Pacific,Indo-Pacific
2.5,260.5,Pacific,Indo-Pacific
2.5,261.5,Pacific,Indo-Pacific
2.5,262.5,Pacific,Indo-Pacific
2.5,263.5,Pacific,Indo-Pacific
2.5,264.5,Pacific,Indo-Pacific
2.5,265.5,Pacific,Indo-Pacific
2.5,266.5,Pacific,Indo-Pacific
2.5,267.5,Pacific,Indo-Pacific
2.5,268.5,Pacific,Indo-Pacific
2.5,269.5,Pacific,Indo-Pacific
2.5,270.5,Pacific,Indo-Pacific
2.5,271.5,Pacific,Indo-Pacific
2.5,272.5,Pacific,Indo-Pacific
2.5,273.5,Pacific,Indo-Pacific
2.5,274.5,Pacific,Indo-Pacific
2.5,275.5,Pacific,Indo-Pacific
2.5,276.5,Pacific,Indo-Pacific
2.5,277.5,Pacific,Indo-Pacific
2.5,278.5,Pacific,Indo-Pacific
2.5,279.5,Pacific,Indo-Pacific
2.5,280.5,Pacific,Indo-Pacific
2.5,310.5,Atlantic,Atlantic
2.5,311.5,Atlantic,Atlantic
2.5,312.5,Atlantic,Atlantic
2.5,313.5,Atlantic,Atlantic
2.5,314.5,Atlantic,Atlantic
2.5,315.5,Atlantic,Atlantic
2.5,316.5,Atlantic,Atlantic
2.5,317.5,Atlantic,Atlantic
2.5,318.5,Atlantic,Atlantic
2.5,319.5,Atlantic,Atlantic
2.5,320.5,Atlantic,Atlantic
2.5,321.5,Atlantic,Atlantic
2.5,322.5,Atlantic,Atlantic
2.5,323.5,Atlantic,Atlantic
2.5,324.5,Atlantic,Atlantic
2.5,325.5,Atlantic,Atlantic
2.5,326.5,Atlantic,Atlantic
2.5,327.5,Atlantic,Atlantic
2.5,328.5,Atlantic,Atlantic
2.5,329.5,Atlantic,Atlantic
2.5,330.5,Atlantic,Atlantic
2.5,331.5,Atlantic,Atlantic
2.5,332.5,Atlantic,Atlantic
2.5,333.5,Atlantic,Atlantic
2.5,334.5,Atlantic,Atlantic
2.5,335.5,Atlantic,Atlantic
2.5,336.5,Atlantic,Atlantic
2.5,337.5,Atlantic,Atlantic
2.5,338.5,Atlantic,Atlantic
2.5,339.5,Atlantic,Atlantic
2.5,340.5,Atlantic,Atlantic
2.5,341.5,Atlantic,Atlantic
2.5,342.5,Atlantic,Atlantic
2.5,343.5,Atlantic,Atlantic
2.5,344.5,Atlantic,Atlantic
2.5,345.5,Atlantic,Atlantic
2.5,346.5,Atlantic,Atlantic
2.5,347.5,Atlantic,Atlantic
2.5,348.5,Atlantic,Atlantic
2.5,349.5,Atlantic,Atlantic
2.5,350.5,Atlantic,Atlantic
2.5,351.5,Atlantic,Atlantic
2.5,352.5,Atlantic,Atlantic
2.5,353.5,Atlantic,Atlantic
2.5,354.5,Atlantic,Atlantic
2.5,355.5,Atlantic,Atlantic
2.5,356.5,Atlantic,Atlantic
2.5,357.5,Atlantic,Atlantic
2.5,358.5,Atlantic,Atlantic
2.5,359.5,Atlantic,Atlantic
3.5,360.5,Atlantic,Atlantic
3.5,361.5,Atlantic,Atlantic
3.5,362.5,Atlantic,Atlantic
3.5,363.5,Atlantic,Atlantic
3.5,364.5,Atlantic,Atlantic
3.5,365.5,Atlantic,Atlantic
3.5,366.5,Atlantic,Atlantic
3.5,367.5,Atlantic,Atlantic
3.5,368.5,Atlantic,Atlantic
3.5,48.5,Indian,Indo-Pacific
3.5,49.5,Indian,Indo-Pacific
3.5,50.5,Indian,Indo-Pacific
3.5,51.5,Indian,Indo-Pacific
3.5,52.5,Indian,Indo-Pacific
3.5,53.5,Indian,Indo-Pacific
3.5,54.5,Indian,Indo-Pacific
3.5,55.5,Indian,Indo-Pacific
3.5,56.5,Indian,Indo-Pacific
3.5,57.5,Indian,Indo-Pacific
3.5,58.5,Indian,Indo-Pacific
3.5,59.5,Indian,Indo-Pacific
3.5,60.5,Indian,Indo-Pacific
3.5,61.5,Indian,Indo-Pacific
3.5,62.5,Indian,Indo-Pacific
3.5,63.5,Indian,Indo-Pacific
3.5,64.5,Indian,Indo-Pacific
3.5,65.5,Indian,Indo-Pacific
3.5,66.5,Indian,Indo-Pacific
3.5,67.5,Indian,Indo-Pacific
3.5,68.5,Indian,Indo-Pacific
3.5,69.5,Indian,Indo-Pacific
3.5,70.5,Indian,Indo-Pacific
3.5,71.5,Indian,Indo-Pacific
3.5,72.5,Indian,Indo-Pacific
3.5,73.5,Indian,Indo-Pacific
3.5,74.5,Indian,Indo-Pacific
3.5,75.5,Indian,Indo-Pacific
3.5,76.5,Indian,Indo-Pacific
3.5,77.5,Indian,Indo-Pacific
3.5,78.5,Indian,Indo-Pacific
3.5,79.5,Indian,Indo-Pacific
3.5,80.5,Indian,Indo-Pacific
3.5,81.5,Indian,Indo-Pacific
3.5,82.5,Indian,Indo-Pacific
3.5,83.5,Indian,Indo-Pacific
3.5,84.5,Indian,Indo-Pacific
3.5,85.5,Indian,Indo-Pacific
3.5,86.5,Indian,Indo-Pacific
3.5,87.5,Indian,Indo-Pacific
3.5,88.5,Indian,Indo-Pacific
3.5,89.5,Indian,Indo-Pacific
3.5,90.5,Indian,Indo-Pacific
3.5,91.5,Indian,Indo-Pacific
3.5,92.5,Indian,Indo-Pacific
3.5,93.5,Indian,Indo-Pacific
3.5,94.5,Indian,Indo-Pacific
3.5,95.5,Indian,Indo-Pacific
3.5,96.5,Indian,Indo-Pacific
3.5,100.5,Indian,Indo-Pacific
3.5,104.5,Pacific,Indo-Pacific
3.5,105.5,Pacific,Indo-Pacific
3.5,106.5,Pacific,Indo-Pacific
3.5,107.5,Pacific,Indo-Pacific
3.5,108.5,Pacific,Indo-Pacific
3.5,109.5,Pacific,Indo-Pacific
3.5,110.5,Pacific,Indo-Pacific
3.5,111.5,Pacific,Indo-Pacific
3.5,112.5,Pacific,Indo-Pacific
3.5,118.5,Pacific,Indo-Pacific
3.5,119.5,Pacific,Indo-Pacific
3.5,120.5,Pacific,Indo-Pacific
3.5,121.5,Pacific,Indo-Pacific
3.5,122.5,Pacific,Indo-Pacific
3.5,123.5,Pacific,Indo-Pacific
3.5,124.5,Pacific,Indo-Pacific
3.5,125.5,Pacific,Indo-Pacific
3.5,126.5,Pacific,Indo-Pacific
3.5,127.5,Pacific,Indo-Pacific
3.5,128.5,Pacific,Indo-Pacific
3.5,129.5,Pacific,Indo-Pacific
3.5,130.5,Pacific,Indo-Pacific
3.5,131.5,Pacific,Indo-Pacific
3.5,132.5,Pacific,Indo-Pacific
3.5,133.5,Pacific,Indo-Pacific
3.5,134.5,Pacific,Indo-Pacific
3.5,135.5,Pacific,Indo-Pacific
3.5,136.5,Pacific,Indo-Pacific
3.5,137.5,Pacific,Indo-Pacific
3.5,138.5,Pacific,Indo-Pacific
3.5,139.5,Pacific,Indo-Pacific
3.5,140.5,Pacific,Indo-Pacific
3.5,141.5,Pacific,Indo-Pacific
3.5,142.5,Pacific,Indo-Pacific
3.5,143.5,Pacific,Indo-Pacific
3.5,144.5,Pacific,Indo-Pacific
3.5,145.5,Pacific,Indo-Pacific
3.5,146.5,Pacific,Indo-Pacific
3.5,147.5,Pacific,Indo-Pacific
3.5,148.5,Pacific,Indo-Pacific
3.5,149.5,Pacific,Indo-Pacific
3.5,150.5,Pacific,Indo-Pacific
3.5,151.5,Pacific,Indo-Pacific
3.5,152.5,Pacific,Indo-Pacific
3.5,153.5,Pacific,Indo-Pacific
3.5,154.5,Pacific,Indo-Pacific
3.5,155.5,Pacific,Indo-Pacific
3.5,156.5,Pacific,Indo-Pacific
3.5,157.5,Pacific,Indo-Pacific
3.5,158.5,Pacific,Indo-Pacific
3.5,159.5,Pacific,Indo-Pacific
3.5,160.5,Pacific,Indo-Pacific
3.5,161.5,Pacific,Indo-Pacific
3.5,162.5,Pacific,Indo-Pacific
3.5,163.5,Pacific,Indo-Pacific
3.5,164.5,Pacific,Indo-Pacific
3.5,165.5,Pacific,Indo-Pacific
3.5,166.5,Pacific,Indo-Pacific
3.5,167.5,Pacific,Indo-Pacific
3.5,168.5,Pacific,Indo-Pacific
3.5,169.5,Pacific,Indo-Pacific
3.5,170.5,Pacific,Indo-Pacific
3.5,171.5,Pacific,Indo-Pacific
3.5,172.5,Pacific,Indo-Pacific
3.5,173.5,Pacific,Indo-Pacific
3.5,174.5,Pacific,Indo-Pacific
3.5,175.5,Pacific,Indo-Pacific
3.5,176.5,Pacific,Indo-Pacific
3.5,177.5,Pacific,Indo-Pacific
3.5,178.5,Pacific,Indo-Pacific
3.5,179.5,Pacific,Indo-Pacific
3.5,180.5,Pacific,Indo-Pacific
3.5,181.5,Pacific,Indo-Pacific
3.5,182.5,Pacific,Indo-Pacific
3.5,183.5,Pacific,Indo-Pacific
3.5,184.5,Pacific,Indo-Pacific
3.5,185.5,Pacific,Indo-Pacific
3.5,186.5,Pacific,Indo-Pacific
3.5,187.5,Pacific,Indo-Pacific
3.5,188.5,Pacific,Indo-Pacific
3.5,189.5,Pacific,Indo-Pacific
3.5,190.5,Pacific,Indo-Pacific
3.5,191.5,Pacific,Indo-Pacific
3.5,192.5,Pacific,Indo-Pacific
3.5,193.5,Pacific,Indo-Pacific
3.5,194.5,Pacific,Indo-Pacific
3.5,195.5,Pacific,Indo-Pacific
3.5,196.5,Pacific,Indo-Pacific
3.5,197.5,Pacific,Indo-Pacific
3.5,198.5,Pacific,Indo-Pacific
3.5,199.5,Pacific,Indo-Pacific
3.5,200.5,Pacific,Indo-Pacific
3.5,201.5,Pacific,Indo-Pacific
3.5,202.5,Pacific,Indo-Pacific
3.5,203.5,Pacific,Indo-Pacific
3.5,204.5,Pacific,Indo-Pacific
3.5,205.5,Pacific,Indo-Pacific
3.5,206.5,Pacific,Indo-Pacific
3.5,207.5,Pacific,Indo-Pacific
3.5,208.5,Pacific,Indo-Pacific
3.5,209.5,Pacific,Indo-Pacific
3.5,210.5,Pacific,Indo-Pacific
3.5,211.5,Pacific,Indo-Pacific
3.5,212.5,Pacific,Indo-Pacific
3.5,213.5,Pacific,Indo-Pacific
3.5,214.5,Pacific,Indo-Pacific
3.5,215.5,Pacific,Indo-Pacific
3.5,216.5,Pacific,Indo-Pacific
3.5,217.5,Pacific,Indo-Pacific
3.5,218.5,Pacific,Indo-Pacific
3.5,219.5,Pacific,Indo-Pacific
3.5,220.5,Pacific,Indo-Pacific
3.5,221.5,Pacific,Indo-Pacific
3.5,222.5,Pacific,Indo-Pacific
3.5,223.5,Pacific,Indo-Pacific
3.5,224.5,Pacific,Indo-Pacific
3.5,225.5,Pacific,Indo-Pacific
3.5,226.5,Pacific,Indo-Pacific
3.5,227.5,Pacific,Indo-Pacific
3.5,228.5,Pacific,Indo-Pacific
3.5,229.5,Pacific,Indo-Pacific
3.5,230.5,Pacific,Indo-Pacific
3.5,231.5,Pacific,Indo-Pacific
3.5,232.5,Pacific,Indo-Pacific
3.5,233.5,Pacific,Indo-Pacific
3.5,234.5,Pacific,Indo-Pacific
3.5,235.5,Pacific,Indo-Pacific
3.5,236.5,Pacific,Indo-Pacific
3.5,237.5,Pacific,Indo-Pacific
3.5,238.5,Pacific,Indo-Pacific
3.5,239.5,Pacific,Indo-Pacific
3.5,240.5,Pacific,Indo-Pacific
3.5,241.5,Pacific,Indo-Pacific
3.5,242.5,Pacific,Indo-Pacific
3.5,243.5,Pacific,Indo-Pacific
3.5,244.5,Pacific,Indo-Pacific
3.5,245.5,Pacific,Indo-Pacific
3.5,246.5,Pacific,Indo-Pacific
3.5,247.5,Pacific,Indo-Pacific
3.5,248.5,Pacific,Indo-Pacific
3.5,249.5,Pacific,Indo-Pacific
3.5,250.5,Pacific,Indo-Pacific
3.5,251.5,Pacific,Indo-Pacific
3.5,252.5,Pacific,Indo-Pacific
3.5,253.5,Pacific,Indo-Pacific
3.5,254.5,Pacific,Indo-Pacific
3.5,255.5,Pacific,Indo-Pacific
3.5,256.5,Pacific,Indo-Pacific
3.5,257.5,Pacific,Indo-Pacific
3.5,258.5,Pacific,Indo-Pacific
3.5,259.5,Pacific,Indo-Pacific
3.5,260.5,Pacific,Indo-Pacific
3.5,261.5,Pacific,Indo-Pacific
3.5,262.5,Pacific,Indo-Pacific
3.5,263.5,Pacific,Indo-Pacific
3.5,264.5,Pacific,Indo-Pacific
3.5,265.5,Pacific,Indo-Pacific
